name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
Chris Richards,261,14,0,0,0,1,0,0,0,0,0,0,0,-1,5.6,0.1,0.0,0.6,0,0.00,0.00,0.00,0.42,1,False,343,Crystal Palace,DEF,44,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Chadi Riad Dnanou,262,75,0,0,0,2,0,0,0,0,0,0,0,7,21.0,1.0,2.0,2.4,1,0.00,0.05,0.05,1.65,1,False,343,Crystal Palace,DEF,40,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Nathaniel Clyne,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,343,Crystal Palace,DEF,38,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Rob Holding,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,343,Crystal Palace,DEF,40,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Caleb Kporha,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,343,Crystal Palace,DEF,40,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Eberechi Eze,266,77,0,0,1,0,0,0,0,0,0,0,0,4,0.0,5.8,10.0,1.5,1,0.21,0.07,0.28,0.37,3,False,341,Arsenal,MID,73,Fulham,Arsenal,0,3,True,Fulham,35
Ismaïla Sarr,267,45,0,0,0,1,0,0,0,0,0,0,0,-3,0.4,15.4,15.0,3.1,0,0.54,0.14,0.68,0.59,1,False,343,Crystal Palace,MID,64,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Cheick Doucouré,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,343,Crystal Palace,MID,49,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Romain Esse,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,343,Crystal Palace,MID,47,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Will Hughes,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,343,Crystal Palace,MID,47,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Daichi Kamada,271,45,0,0,0,2,0,0,0,0,0,0,0,2,0.0,3.8,0.0,0.3,1,0.00,0.01,0.01,1.49,1,False,343,Crystal Palace,MID,50,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Jefferson Lerma Solís,272,90,0,0,0,3,1,0,0,0,0,0,0,3,0.0,13.4,4.0,1.4,1,0.00,0.11,0.11,2.08,0,False,343,Crystal Palace,MID,49,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Adam Wharton,273,45,0,0,0,1,0,0,0,0,0,0,0,8,8.0,23.1,0.0,3.1,0,0.00,0.29,0.29,0.59,1,False,343,Crystal Palace,MID,50,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Asher Agbinone,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,343,Crystal Palace,MID,43,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
Naouirou Ahamada,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,343,Crystal Palace,MID,43,Crystal Palace,Bournemouth,0,3,False,Bournemouth,35
