name,id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,fixture,team,position,price,team_a,team_h,team_a_score,team_h_score,was_home,opponent,gameweek
Seung-Soo Park,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,357,Newcastle,MID,43,Newcastle,Nottingham,1,1,False,Nottingham,36
Rio Cardines,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,353,Crystal Palace,MID,44,Everton,Crystal Palace,2,2,True,Everton,36
Rio Cardines,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,307,Crystal Palace,MID,44,Crystal Palace,Manchester City,0,3,False,Manchester City,36
Dominic Calvert-Lewin,691,90,1,0,0,1,0,0,0,0,0,0,1,17,33.0,15.2,20.0,6.8,1,0.82,0.01,0.83,1.27,7,False,359,Leeds United,FWD,58,Leeds United,Tottenham,1,1,False,Tottenham,36
Giovanni Leoni,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,355,Liverpool,DEF,49,Chelsea,Liverpool,1,1,True,Chelsea,36
Omari Hutchinson,693,26,0,0,0,1,0,0,0,0,0,0,0,4,7.2,25.6,11.0,4.4,0,0.09,0.28,0.37,0.52,1,False,357,Nottingham,MID,54,Newcastle,Nottingham,1,1,True,Newcastle,36
Nordi Mukiele,694,90,0,0,1,0,0,0,0,0,0,0,0,26,14.4,1.8,4.0,2.0,1,0.02,0.02,0.04,0.62,6,False,358,Sunderland,DEF,46,Manchester United,Sunderland,0,0,True,Manchester United,36
Jackson Tchatchoua,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,351,Wolverhampton,DEF,44,Wolverhampton,Brighton,0,3,False,Brighton,36
Arnaud Kalimuendo,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,357,Nottingham,FWD,60,Newcastle,Nottingham,1,1,True,Newcastle,36
Amine Adli,697,12,0,0,0,0,0,0,0,0,0,0,0,-4,0.0,0.0,2.0,0.0,0,0.00,0.00,0.00,0.34,1,False,354,Bournemouth,MID,54,Bournemouth,Fulham,1,0,False,Fulham,36
Noah Okafor,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False,359,Leeds United,MID,56,Leeds United,Tottenham,1,1,False,Tottenham,36
Douglas Luiz Soares de Paulo,699,10,0,0,0,0,0,0,0,0,0,0,0,8,7.4,0.4,7.0,1.5,0,0.03,0.00,0.03,0.17,1,False,352,Aston Villa,MID,49,Aston Villa,Burnley,2,2,False,Burnley,36
